time,year,month,PF,pop,dpopdt,season1,season2,season3,season4,season5,season6,Mean_Temp,Min_Temp,Max_Temp,RH
1999.6667,1999,9,885,2543604.031,170484.4744,0,0,0,0.1666,0.6667,0.1668,27.6457,24.6378,33.4639,80.7054
1999.75,1999,10,704,2543604.031,170565.3701,0.0208,0,0,0.0208,0.4792,0.4792,27.1047,19.7461,33.4594,73.5594
1999.8333,1999,11,426,2543604.031,170648.9306,0.1666,0,0,0,0.1668,0.6667,25.9137,19.1597,33.2786,49.2438
1999.9167,1999,12,298,2543604.031,170734.811,0.4793,0.0209,0,0,0.0208,0.479,23.315,16.0547,31.3206,45.189
2000,2000,1,146,2688153.657,170822.8055,0.6667,0.1667,0,0,0,0.1667,23.2105,15.3218,32.1119,49.1658
2000.0833,2000,2,77,2688153.657,170913.9837,0.4793,0.479,0.0208,0,0,0.0209,23.297,15.0001,34.1111,48.1966
2000.1667,2000,3,41,2688153.657,171009.4303,0.1666,0.6667,0.1668,0,0,0,26.596,17.1289,38.7284,48.1191
2000.25,2000,4,31,2688153.657,171108.9166,0.0208,0.4792,0.4792,0.0208,0,0,29.4656,22.9661,39.1998,61.6121
2000.3333,2000,5,69,2688153.657,171210.2868,0,0.1668,0.6667,0.1666,0,0,29.3653,25.0277,36.7797,72.1326
2000.4167,2000,6,136,2688153.657,171311.3942,0,0.0208,0.479,0.4793,0.0209,0,29.6713,25.5144,35.1316,74.2447
2000.5,2000,7,420,2688153.657,171411.9964,0,0,0.1667,0.6667,0.1667,0,27.1397,25.0773,29.9998,85.385
2000.5833,2000,8,643,2688153.657,171508.8257,0,0,0.0209,0.4793,0.479,0.0208,27.2435,24.8486,32.1963,84.2356
2000.6667,2000,9,764,2688153.657,171598.5964,0,0,0,0.1666,0.6667,0.1668,27.986,23.6212,34.5261,79.9502
2000.75,2000,10,578,2688153.657,171681.0931,0.0208,0,0,0.0208,0.4792,0.4792,29.2052,20.7745,36.6345,66.6999
2000.8333,2000,11,427,2688153.657,171757.4503,0.1666,0,0,0,0.1668,0.6667,26.8295,15.6923,34.9372,44.921
2000.9167,2000,12,250,2688153.657,171828.7729,0.4793,0.0209,0,0,0.0208,0.479,23.4878,15.0006,32.3741,42.5193
2001,2001,1,180,2876374,171894.8898,0.6667,0.1667,0,0,0,0.1667,22.4676,14.0435,31.5071,46.608
2001.0833,2001,2,69,2876374,171955.3672,0.4793,0.479,0.0208,0,0,0.0209,23.3292,11.9004,31.9746,50.9363
2001.1667,2001,3,54,2876374,172009.7443,0.1666,0.6667,0.1668,0,0,0,26.4954,17.6792,35.434,58.0893
2001.25,2001,4,31,2876374,172057.8906,0.0208,0.4792,0.4792,0.0208,0,0,29.9145,21.0405,39.1985,52.6522
2001.3333,2001,5,44,2876374,172100.2435,0,0.1668,0.6667,0.1666,0,0,30.0322,25.3,38.0072,68.8237
2001.4167,2001,6,109,2876374,172137.2125,0,0.0208,0.479,0.4793,0.0209,0,28.3019,24.1811,34.2094,80.6781
2001.5,2001,7,298,2876374,172168.709,0,0,0.1667,0.6667,0.1667,0,26.7201,24.8258,29.7821,87.0243
2001.5833,2001,8,868,2876374,172194.3913,0,0,0.0209,0.4793,0.479,0.0208,26.7637,24.7784,29.2051,86.2609
2001.6667,2001,9,1300,2876374,172213.8894,0,0,0,0.1666,0.6667,0.1668,27.8204,24.1626,35.3622,81.7417
2001.75,2001,10,750,2876374,172227.1568,0.0208,0,0,0.0208,0.4792,0.4792,28.2501,19.7207,36.135,66.8531
2001.8333,2001,11,672,2876374,172234.7909,0.1666,0,0,0,0.1668,0.6667,26.7986,17.5633,35.4515,42.6006
2001.9167,2001,12,406,2876374,172237.3622,0.4793,0.0209,0,0,0.0208,0.479,24.0433,16.4429,31.6639,47.6959
2002,2002,1,270,3045652.862,172234.8645,0.6667,0.1667,0,0,0,0.1667,21.9919,14.0882,30.4237,48.5218
2002.0833,2002,2,152,3045652.862,172226.3864,0.4793,0.479,0.0208,0,0,0.0209,24.7079,13.6001,34.2419,43.9405
2002.1667,2002,3,63,3045652.862,172210.9879,0.1666,0.6667,0.1668,0,0,0,27.8077,19.6214,38.3992,49.769
2002.25,2002,4,65,3045652.862,172188.706,0.0208,0.4792,0.4792,0.0208,0,0,29.9569,23.1996,39.9221,57.6277
2002.3333,2002,5,52,3045652.862,172160.8249,0,0.1668,0.6667,0.1666,0,0,30.7434,24.4383,40.3978,66.7506
2002.4167,2002,6,30,3045652.862,172128.6022,0,0.0208,0.479,0.4793,0.0209,0,29.6534,26.2917,36.1252,75.1388
2002.5,2002,7,163,3045652.862,172092.1151,0,0,0.1667,0.6667,0.1667,0,27.8277,25.1949,30.5403,82.4764
2002.5833,2002,8,268,3045652.862,172051.3276,0,0,0.0209,0.4793,0.479,0.0208,26.8526,24.0452,30.3519,84.5527
2002.6667,2002,9,610,3045652.862,172003.3182,0,0,0,0.1666,0.6667,0.1668,27.014,23.7096,34.8691,80.5707
2002.75,2002,10,689,3045652.862,171945.3442,0.0208,0,0,0.0208,0.4792,0.4792,29.2033,20.7613,36.9579,56.1205
2002.8333,2002,11,303,3045652.862,171877.3542,0.1666,0,0,0,0.1668,0.6667,26.6078,16.0636,34.5679,45.8599
2002.9167,2002,12,261,3045652.862,171805.9482,0.4793,0.0209,0,0,0.0208,0.479,24.0069,14.6316,33.0153,54.2225
2003,2003,1,156,3224894.035,171737.9815,0.6667,0.1667,0,0,0,0.1667,23.7679,14.3424,32.668,48.7607
2003.0833,2003,2,69,3224894.035,171673.3663,0.4793,0.479,0.0208,0,0,0.0209,24.7035,16.3045,33.5245,57.1015
2003.1667,2003,3,58,3224894.035,171598.2803,0.1666,0.6667,0.1668,0,0,0,27.2344,16.6387,37.5818,46.0492
2003.25,2003,4,27,3224894.035,171499.1857,0.0208,0.4792,0.4792,0.0208,0,0,29.7669,22.0707,38.4617,59.8525
2003.3333,2003,5,34,3224894.035,171376.0068,0,0.1668,0.6667,0.1666,0,0,30.4932,25.1836,42.0642,64.3173
2003.4167,2003,6,29,3224894.035,171254.422,0,0.0208,0.479,0.4793,0.0209,0,29.1298,25.6499,35.7986,78.6914
2003.5,2003,7,146,3224894.035,171160.5301,0,0,0.1667,0.6667,0.1667,0,27.0942,25.2718,30.3581,88.0667
2003.5833,2003,8,313,3224894.035,171094.169,0,0,0.0209,0.4793,0.479,0.0208,26.7244,24.4906,30.0156,86.6202
2003.6667,2003,9,667,3224894.035,171161.3714,0,0,0,0.1666,0.6667,0.1668,26.8103,24.308,29.9668,84.4765
2003.75,2003,10,583,3224894.035,171467.7847,0.0208,0,0,0.0208,0.4792,0.4792,27.5396,18.9791,34.2573,62.4495
2003.8333,2003,11,294,3224894.035,172013.346,0.1666,0,0,0,0.1668,0.6667,26.9114,19.2617,34.2628,54.6973
2003.9167,2003,12,363,3224894.035,172634.2962,0.4793,0.0209,0,0,0.0208,0.479,23.5419,14.9192,32.0907,52.8249
2004,2004,1,145,3414683.816,173164.6965,0.6667,0.1667,0,0,0,0.1667,22.1264,14.7857,31.3924,55.9307
2004.0833,2004,2,61,3414683.816,173605.3452,0.4793,0.479,0.0208,0,0,0.0209,23.8381,15.319,33.1111,49.1941
2004.1667,2004,3,51,3414683.816,173997.4357,0.1666,0.6667,0.1668,0,0,0,28.6339,17.8385,38.5986,44.0805
2004.25,2004,4,34,3414683.816,174380.7556,0.0208,0.4792,0.4792,0.0208,0,0,29.2905,23.1672,37.1053,64.5851
2004.3333,2004,5,36,3414683.816,174755.78,0,0.1668,0.6667,0.1666,0,0,30.7674,21.9357,41.3334,63.3803
2004.4167,2004,6,35,3414683.816,175104.6927,0,0.0208,0.479,0.4793,0.0209,0,28.963,25.6042,34.679,78.1555
2004.5,2004,7,189,3414683.816,175408.4491,0,0,0.1667,0.6667,0.1667,0,27.3134,24.8139,30.8306,85.2647
2004.5833,2004,8,527,3414683.816,175667.4943,0,0,0.0209,0.4793,0.479,0.0208,26.3657,24.5189,28.9525,87.0106
2004.6667,2004,9,616,3414683.816,175891.7784,0,0,0,0.1666,0.6667,0.1668,27.7883,23.9619,33.092,81.3058
2004.75,2004,10,436,3414683.816,176090.4598,0.0208,0,0,0.0208,0.4792,0.4792,27.4048,20.0716,34.6555,61.3094
2004.8333,2004,11,327,3414683.816,176263.8225,0.1666,0,0,0,0.1668,0.6667,27.7205,19.0376,34.4419,48.01
2004.9167,2004,12,336,3414683.816,176405.9041,0.4793,0.0209,0,0,0.0208,0.479,24.2614,16.1314,32.8436,50.1512
2005,2005,1,165,3615643.006,176510.2535,0.6667,0.1667,0,0,0,0.1667,21.5689,13.3875,30.2158,49.3603
2005.0833,2005,2,72,3615643.006,176577.0636,0.4793,0.479,0.0208,0,0,0.0209,23.1818,13.3262,35.3495,51.985
2005.1667,2005,3,43,3615643.006,176611.6825,0.1666,0.6667,0.1668,0,0,0,27.0093,18.7367,36.0677,50.1729
2005.25,2005,4,29,3615643.006,176619.35,0.0208,0.4792,0.4792,0.0208,0,0,30.2081,20.1227,39.9439,47.1519
2005.3333,2005,5,30,3615643.006,176600.1237,0,0.1668,0.6667,0.1666,0,0,30.6501,24.9891,38.1872,63.5876
2005.4167,2005,6,40,3615643.006,176546.9911,0,0.0208,0.479,0.4793,0.0209,0,29.6535,25.5277,36.7132,73.8165
2005.5,2005,7,84,3615643.006,176453.1552,0,0,0.1667,0.6667,0.1667,0,27.67,24.8412,31.1605,85.6081
2005.5833,2005,8,265,3615643.006,176318.5768,0,0,0.0209,0.4793,0.479,0.0208,26.7111,24.4589,29.9012,85.8455
2005.6667,2005,9,618,3615643.006,176154.6757,0,0,0,0.1666,0.6667,0.1668,27.0073,23.3282,32.1414,85.7135
2005.75,2005,10,612,3615643.006,175973.4719,0.0208,0,0,0.0208,0.4792,0.4792,28.1813,18.9089,35.0709,61.5386
2005.8333,2005,11,400,3615643.006,175774.7795,0.1666,0,0,0,0.1668,0.6667,25.952,17.7144,33.3487,46.1431
2005.9167,2005,12,311,3615643.006,175536.731,0.4793,0.0209,0,0,0.0208,0.479,23.0331,13.9759,31.773,46.7016
2006,2006,1,161,3828428.941,175238.3513,0.6667,0.1667,0,0,0,0.1667,22.8749,15.04,32.4849,48.2853
2006.0833,2006,2,82,3828428.941,174879.3915,0.4793,0.479,0.0208,0,0,0.0209,26.4247,16.3301,36.194,43.3221
2006.1667,2006,3,47,3828428.941,174500.6345,0.1666,0.6667,0.1668,0,0,0,27.2243,19.0355,37.4466,49.7094
2006.25,2006,4,32,3828428.941,174144.2126,0.0208,0.4792,0.4792,0.0208,0,0,29.154,22.8289,37.6314,59.4625
2006.3333,2006,5,51,3828428.941,173809.6585,0,0.1668,0.6667,0.1666,0,0,30.2491,25.8712,37.8178,67.9044
2006.4167,2006,6,84,3828428.941,173416.0071,0,0.0208,0.479,0.4793,0.0209,0,29.5002,25.3107,35.9764,74.6868
2006.5,2006,7,214,3828428.941,172883.7929,0,0,0.1667,0.6667,0.1667,0,26.964,25.1016,31.1218,87.0154
2006.5833,2006,8,1012,3828428.941,172212.6273,0,0,0.0209,0.4793,0.479,0.0208,26.403,24.5361,29.0555,86.7562
2006.6667,2006,9,1434,3828428.941,171566.9863,0,0,0,0.1666,0.6667,0.1668,27.4129,24.4553,31.5965,84.0888
2006.75,2006,10,577,3828428.941,171113.5536,0.0208,0,0,0.0208,0.4792,0.4792,28.3692,21.981,35.0906,65.9612
2006.8333,2006,11,670,3828428.941,170851.4404,0.1666,0,0,0,0.1668,0.6667,26.6193,17.8217,33.6534,50.2272
2006.9167,2006,12,531,3828428.941,170368.9264,0.4793,0.0209,0,0,0.0208,0.479,24.3006,15.8533,31.3383,55.4419
2007,2007,1,221,4053737.643,169256.4055,0.6667,0.1667,0,0,0,0.1667,23.4003,14.9063,32.4984,51.2306
2007.0833,2007,2,86,4053737.643,167513.6775,0.4793,0.479,0.0208,0,0,0.0209,24.3939,16.1619,33.5491,61.5434
2007.1667,2007,3,52,4053737.643,165255.5869,0.1666,0.6667,0.1668,0,0,0,27.8904,18.8727,39.3867,44.7258
2007.25,2007,4,43,4053737.643,162605.338,0.0208,0.4792,0.4792,0.0208,0,0,30.2102,21.4142,40.1094,56.295
2007.3333,2007,5,98,4053737.643,159560.4599,0,0.1668,0.6667,0.1666,0,0,30.3644,25.8503,39.6467,66.0057
2007.4167,2007,6,80,4053737.643,156504.511,0,0.0208,0.479,0.4793,0.0209,0,29.6432,25.7543,35.5028,77.6928
2007.5,2007,7,161,4053737.643,153831.8143,0,0,0.1667,0.6667,0.1667,0,27.6932,25.1762,30.782,85.5305
2007.5833,2007,8,529,4053737.643,151538.478,0,0,0.0209,0.4793,0.479,0.0208,26.8427,24.6229,30.0979,87.4854
2007.6667,2007,9,886,4053737.643,149493.7419,0,0,0,0.1666,0.6667,0.1668,27.2871,23.6508,31.1871,84.9027
2007.75,2007,10,1107,4053737.643,147574.1278,0.0208,0,0,0.0208,0.4792,0.4792,27.5955,19.9719,34.4902,61.554
2007.8333,2007,11,689,4053737.643,145777.1102,0.1666,0,0,0,0.1668,0.6667,26.0049,16.0267,33.2152,59.4868
2007.9167,2007,12,435,4053737.643,144100.7527,0.4793,0.0209,0,0,0.0208,0.479,23.9494,15.1222,32.329,52.2743
2008,2008,1,163,4072928,142603.2657,0.6667,0.1667,0,0,0,0.1667,21.7776,12.707,31.423,52.1011
2008.0833,2008,2,57,4072928,141336.7557,0.4793,0.479,0.0208,0,0,0.0209,22.0516,11.5773,33.7475,43.8399
2008.1667,2008,3,28,4072928,140300.1186,0.1666,0.6667,0.1668,0,0,0,27.0864,15.8729,36.0604,54.6801
2008.25,2008,4,57,4072928,139457.5684,0.0208,0.4792,0.4792,0.0208,0,0,29.6088,22.2262,39.3155,56.7857
2008.3333,2008,5,39,4072928,138769.4519,0,0.1668,0.6667,0.1666,0,0,29.5859,25.4684,37.0084,68.6915
2008.4167,2008,6,66,4072928,138235.2214,0,0.0208,0.479,0.4793,0.0209,0,28.1532,25.3981,34.5771,81.6972
2008.5,2008,7,284,4072928,137880.6873,0,0,0.1667,0.6667,0.1667,0,27.0547,25.2142,29.8953,86.4956
2008.5833,2008,8,528,4072928,137729.6459,0,0,0.0209,0.4793,0.479,0.0208,26.7523,24.0994,30.0651,85.5195
2008.6667,2008,9,1521,4072928,137782.2825,0,0,0,0.1666,0.6667,0.1668,26.9559,23.3901,31.8223,84.417
2008.75,2008,10,1058,4072928,138020.2781,0.0208,0,0,0.0208,0.4792,0.4792,27.9231,19.9982,35.0787,66.8125
2008.8333,2008,11,618,4072928,138425.3807,0.1666,0,0,0,0.1668,0.6667,27.0459,18.8935,34.5285,49.282
2008.9167,2008,12,230,4072928,138998.3778,0.4793,0.0209,0,0,0.0208,0.479,25.1514,14.2122,33.5379,56.1801
2009,2009,1,208,4243741,139757.2718,0.6667,0.1667,0,0,0,0.1667,23.9011,15.8534,32.1001,55.519
2009.0833,2009,2,115,4243741,140722.0263,0.4793,0.479,0.0208,0,0,0.0209,24.7552,14.863,34.9865,52.1555
2009.1667,2009,3,95,4243741,141894.17,0.1666,0.6667,0.1668,0,0,0,28.4095,19.0522,38.8228,49.3468
2009.25,2009,4,39,4243741,143241.7177,0.0208,0.4792,0.4792,0.0208,0,0,31.2837,23.5617,40.2898,43.8012
2009.3333,2009,5,40,4243741,144736.7764,0,0.1668,0.6667,0.1666,0,0,29.9943,24.8099,37.1841,67.1325
2009.4167,2009,6,60,4243741,146381.4068,0,0.0208,0.479,0.4793,0.0209,0,29.7453,26.0181,34.5411,72.3549
2009.5,2009,7,145,4243741,148223.8344,0,0,0.1667,0.6667,0.1667,0,27.2953,25.482,31.1075,86.6958
2009.5833,2009,8,580,4243741,150318.1124,0,0,0.0209,0.4793,0.479,0.0208,27.3164,25.1424,31.3795,84.2962
2009.6667,2009,9,741,4243741,152667.2084,0,0,0,0.1666,0.6667,0.1668,28.4069,24.415,34.7076,79.5237
2009.75,2009,10,714,4243741,155165.6339,0.0208,0,0,0.0208,0.4792,0.4792,28.725,19.7133,36.7481,57.2361
2009.8333,2009,11,539,4243741,157716.1988,0.1666,0,0,0,0.1668,0.6667,26.2072,19.4141,35.3296,56.0737
2009.9167,2009,12,297,4243741,160322.059,0.4793,0.0209,0,0,0.0208,0.479,24.6941,16.3734,31.7397,52.5072
2010,2010,1,146,4414554,163181.2919,0.6667,0.1667,0,0,0,0.1667,23.8383,15.4813,30.9876,48.4224
2010.0833,2010,2,80,4414554,166501.3173,0.4793,0.479,0.0208,0,0,0.0209,24.8594,16.8743,35.3609,49.6256
2010.1667,2010,3,52,4414554,170286.9509,0.1666,0.6667,0.1668,0,0,0,28.409300000000002,19.8297,39.3028,53.2091
2010.25,2010,4,36,4414554,174020.6788,0.0208,0.4792,0.4792,0.0208,0,0,30.7348,21.0938,41.0176,58.9509
2010.3333,2010,5,28,4414554,177198.3279,0,0.1668,0.6667,0.1666,0,0,31.527,26.5132,40.4268,64.9279
2010.4167,2010,6,16,4414554,179822.7112,0,0.0208,0.479,0.4793,0.0209,0,30.4824,26.4184,36.6814,74.0916
2010.5,2010,7,154,4414554,181801.4545,0,0,0.1667,0.6667,0.1667,0,27.4517,24.8451,32.8382,86.7157
2010.5833,2010,8,519,4414554,183051.9578,0,0,0.0209,0.4793,0.479,0.0208,27.0151,24.0607,30.3957,87.6591
2010.6667,2010,9,860,4414554,183574.4103,0,0,0,0.1666,0.6667,0.1668,27.3669,24.3161,33.7031,85.0205
2010.75,2010,10,1067,4414554,183872.4,0.0208,0,0,0.0208,0.4792,0.4792,28.5221,22.4789,35.1983,72.023
2010.8333,2010,11,817,4414554,184451.8312,0.1666,0,0,0,0.1668,0.6667,26.83,20.5429,33.904,70.6549
2010.9167,2010,12,503,4414554,185313.9065,0.4793,0.0209,0,0,0.0208,0.479,22.2419,13.0214,30.6491,57.0599
2011,2011,1,159,4585367,186254.6019,0.6667,0.1667,0,0,0,0.1667,21.7888,13.0854,30.2119,48.2643
2011.0833,2011,2,53,4585367,187072.8251,0.4793,0.479,0.0208,0,0,0.0209,24.1298,15.7779,32.7955,52.7968
2011.1667,2011,3,35,4585367,187769.3379,0.1666,0.6667,0.1668,0,0,0,27.6785,18.7181,37.7367,46.8173
2011.25,2011,4,38,4585367,188440.3961,0.0208,0.4792,0.4792,0.0208,0,0,29.8914,21.4536,38.9262,58.3884
2011.3333,2011,5,15,4585367,189184.8344,0,0.1668,0.6667,0.1666,0,0,30.1391,25.8039,37.036,67.3456
2011.4167,2011,6,34,4585367,190003.6787,0,0.0208,0.479,0.4793,0.0209,0,29.5745,26.2337,36.8816,75.6352
2011.5,2011,7,120,4585367,190845.2868,0,0,0.1667,0.6667,0.1667,0,27.1469,24.8099,31.7152,86.2271
2011.5833,2011,8,563,4585367,191660.9181,0,0,0.0209,0.4793,0.479,0.0208,26.6683,24.5129,30.1581,88.4925
2011.6667,2011,9,1051,4585367,192451.5049,0,0,0,0.1666,0.6667,0.1668,26.7156,23.6763,30.7357,84.5084
2011.75,2011,10,739,4585367,193240.1407,0.0208,0,0,0.0208,0.4792,0.4792,28.9197,20.9939,35.4685,61.9302
2011.8333,2011,11,406,4585367,194052.7787,0.1666,0,0,0,0.1668,0.6667,27.8849,20.1356,34.5563,48.1873
2011.9167,2011,12,254,4585367,194890.4375,0.4793,0.0209,0,0,0.0208,0.479,24.2936,14.918,32.821,51.4447
2012,2012,1,82,4706296,195739.4751,0.6667,0.1667,0,0,0,0.1667,21.0889,13.1259,28.7977,53.4915
2012.0833,2012,2,32,4706296,196589.2484,0.4793,0.479,0.0208,0,0,0.0209,23.2546,12.0626,32.8751,44.3519
2012.1667,2012,3,11,4706296,197440.7787,0.1666,0.6667,0.1668,0,0,0,26.5363,16.1936,37.7014,45.4538
2012.25,2012,4,7,4706296,198295.5463,0.0208,0.4792,0.4792,0.0208,0,0,29.4425,23.1304,38.4208,58.4444
2012.3333,2012,5,13,4706296,199158.094,0,0.1668,0.6667,0.1666,0,0,29.3383,25.4777,35.7736,69.7548
2012.4167,2012,6,22,4706296,200029.4713,0,0.0208,0.479,0.4793,0.0209,0,29.1912,25.8941,33.9484,76.5685
2012.5,2012,7,69,4706296,200910.4045,0,0,0.1667,0.6667,0.1667,0,27.7407,25.262,32.6627,84.3708
2012.5833,2012,8,358,4706296,201804.7498,0,0,0.0209,0.4793,0.479,0.0208,27.17,24.8183,30.0716,84.9409
2012.6667,2012,9,568,4706296,202713.6049,0,0,0,0.1666,0.6667,0.1668,26.8565,23.554,33.321,85.0863
2012.75,2012,10,745,4706296,203625.4947,0.0208,0,0,0.0208,0.4792,0.4792,28.0694,19.6647,34.1952,64.1937
2012.8333,2012,11,272,4706296,204532.2053,0.1666,0,0,0,0.1668,0.6667,25.4943,15.8466,32.9036,48.068600000000004
2012.9167,2012,12,111,4706296,205434.8158,0.4793,0.0209,0,0,0.0208,0.479,24.5869,15.2851,32.9453,52.9627
2013,2013,1,45,4891945,206346.4176,0.6667,0.1667,0,0,0,0.1667,22.0292,13.3823,30.9172,52.1095
2013.0833,2013,2,18,4891945,207283.352,0.4793,0.479,0.0208,0,0,0.0209,24.5649,15.2681,33.2023,50.9005
2013.1667,2013,3,13,4891945,208246.7893,0.1666,0.6667,0.1668,0,0,0,27.7171,19.567,36.6455,47.3617
2013.25,2013,4,5,4891945,209234.4193,0.0208,0.4792,0.4792,0.0208,0,0,29.4691,21.6642,39.6401,58.1916
2013.3333,2013,5,6,4891945,210211.8275,0,0.1668,0.6667,0.1666,0,0,30.5926,26.2954,39.157,66.0272
2013.4167,2013,6,9,4891945,211144.5506,0,0.0208,0.479,0.4793,0.0209,0,28.0991,25.364,35.115,82.8456
2013.5,2013,7,125,4891945,212030.3519,0,0,0.1667,0.6667,0.1667,0,26.541,24.5379,29.4073,88.1275
2013.5833,2013,8,298,4891945,212951.8115,0,0,0.0209,0.4793,0.479,0.0208,26.2473,24.1302,28.9322,86.8163
2013.6667,2013,9,405,4891945,213991.6806,0,0,0,0.1666,0.6667,0.1668,27.2351,23.9584,33.235,85.0459
2013.75,2013,10,384,4891945,215147.4657,0.0208,0,0,0.0208,0.4792,0.4792,27.3027,20.4013,33.3251,75.0061
2013.8333,2013,11,404,4891945,216711.0738,0.1666,0,0,0,0.1668,0.6667,26.821,18.8324,33.8418,49.3289
2013.9167,2013,12,145,4891945,218976.3708,0.4793,0.0209,0,0,0.0208,0.479,23.62,15.271,32.0041,52.2683
2014,2014,1,52,5084688,221937.9244,0.6667,0.1667,0,0,0,0.1667,22.3853,12.781,30.5329,57.1164
2014.0833,2014,2,19,5084688,225072.1696,0.4793,0.479,0.0208,0,0,0.0209,23.4875,14.7459,32.0417,56.1221
2014.1667,2014,3,21,5084688,227856.3712,0.1666,0.6667,0.1668,0,0,0,27.0278,16.8765,36.3218,52.029
2014.25,2014,4,13,5084688,230283.8522,0.0208,0.4792,0.4792,0.0208,0,0,29.7426,21.4568,38.9159,57.8746
2014.3333,2014,5,14,5084688,232489.9172,0,0.1668,0.6667,0.1666,0,0,30.8579,25.8734,39.2741,64.28
2014.4167,2014,6,16,5084688,234608.807,0,0.0208,0.479,0.4793,0.0209,0,30.1131,26.5472,36.1915,72.9809
2014.5,2014,7,35,5084688,236635.4402,0,0,0.1667,0.6667,0.1667,0,27.7781,24.6022,33.2148,83.6075
2014.5833,2014,8,127,5084688,238514.6466,0,0,0.0209,0.4793,0.479,0.0208,26.9887,24.5933,31.2625,86.6449
